iteration,name,cd,n_apps,bef_size,bef_class,bef_cost,aft_size,aft_class,aft_cost,diff_cost
1,ruler_131319_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131320_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131321_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131322_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131323_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131324_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131325_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131326_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131327_lr,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131328_lr,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131329_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131333_lr,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131334_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131335_lr,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131337_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131338_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131339_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131341_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131342_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131343_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131345_lr,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131346_lr,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131395_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131396_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131397_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131398_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131399_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131400_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131401_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131402_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131403_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131404_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131405_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131406_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131407_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131408_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131409_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131410_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131411_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131412_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131413_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131414_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131415_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131416_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131417_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131418_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131419_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131420_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131421_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131422_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131423_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131424_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131425_lr,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131426_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131427_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131428_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131429_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131430_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131431_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131432_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131433_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131446_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131447_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131448_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131449_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131450_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131451_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131452_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131453_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131454_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131455_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131456_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131457_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131464_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131465_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131466_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131467_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131472_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131473_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131474_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131475_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131476_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131477_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131478_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131479_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131480_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131481_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131482_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131483_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131486_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131487_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131488_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131489_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131490_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131491_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131492_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131493_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131766_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131767_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131768_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131769_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131770_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131771_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131772_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131773_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131774_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131775_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131776_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131777_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131778_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131779_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131780_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131781_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131782_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131783_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131784_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131785_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131786_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131787_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131788_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131789_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131790_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131791_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131792_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131793_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131794_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131795_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131796_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131797_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131798_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131800_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131802_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131803_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131804_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131805_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131808_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131809_lr,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131810_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131811_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131812_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131813_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131814_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131815_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131816_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131817_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131818_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131819_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131820_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131821_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131822_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131823_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131824_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131825_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131826_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_131827_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133565_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133566_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133600_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133601_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133602_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133603_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133604_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133605_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133606_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133607_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133610_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133611_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133612_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133613_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133614_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133615_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133617_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133619_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133620_lr-rev,101.901,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133621_lr-rev,101.901,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133622_lr-rev,101.901,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133623_lr-rev,101.901,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133648_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133650_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133651_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133652_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133653_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133654_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133656_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133657_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133658_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133659_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133660_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133661_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133662_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133663_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133664_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133665_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133666_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133667_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133684_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133685_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133686_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133687_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133688_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133689_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133690_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133691_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133692_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133693_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133694_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133695_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133696_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133697_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133698_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133699_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133701_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133702_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133704_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133705_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133706_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133707_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133708_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133709_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133710_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133711_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133712_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133713_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133716_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133717_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133718_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133719_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133728_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133729_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133730_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133731_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133732_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133733_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133734_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133735_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133736_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133737_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133738_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133739_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133740_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133741_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133742_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133743_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133744_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133745_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133749_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133752_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133772_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133773_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133774_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133775_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133812_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133813_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133814_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133815_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133816_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133817_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133818_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133819_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133820_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133821_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133822_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133823_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133824_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133825_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133826_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133827_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133828_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133829_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133830_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133831_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133832_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133833_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133834_lr-rev,100.799,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133847_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133848_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133849_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133850_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133851_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133852_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133853_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133854_lr-rev,102.8,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133859_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133860_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133861_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133862_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133863_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133864_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133865_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133866_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133867_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133868_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133869_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133870_lr-rev,100.697,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133915_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133916_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133917_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133918_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133919_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,ruler_133920_lr-rev,102.698,0,1609,295,597.163,1609,295,597.163,0
1,vec-neg,102.9,1,1609,295,597.163,1611,296,597.163,0
1,vec-neg0-l,100.9,1,1611,296,597.163,1613,297,597.163,0
1,vec-neg0-r,100.9,2,1613,297,597.163,1617,299,597.163,0
2,ruler_13_lr-rev,102.8,3,1617,299,597.163,1624,303,582.563,14.600000000000023
2,ruler_14_lr-rev,102.8,15,1624,303,582.563,1669,333,582.563,0
2,ruler_75157_lr-rev,102.698,15,1669,333,582.563,1690,339,582.563,0
2,ruler_75158_lr-rev,102.698,15,1690,339,582.563,1705,339,582.563,0
2,ruler_75159_lr-rev,102.698,15,1705,339,582.563,1738,357,582.563,0
2,ruler_75160_lr-rev,102.698,15,1738,357,582.563,1753,357,582.563,0
2,ruler_75162_lr-rev,102.69800000000001,22,1753,357,582.563,1803,385,582.563,0
2,ruler_75163_lr-rev,102.69800000000001,23,1803,385,582.563,1853,412,582.563,0
2,ruler_75184_lr-rev,102.698,6,1853,412,582.563,1866,419,582.563,0
2,ruler_75185_lr-rev,102.698,6,1866,419,582.563,1872,419,582.563,0
2,ruler_75186_lr-rev,102.698,6,1872,419,582.563,1886,427,582.563,0
2,ruler_75187_lr-rev,102.698,6,1886,427,582.563,1892,427,582.563,0
2,ruler_75188_lr-rev,102.698,3,1892,427,582.563,1900,432,582.563,0
2,ruler_75189_lr-rev,102.698,3,1900,432,582.563,1906,435,582.563,0
2,ruler_75190_lr-rev,102.698,3,1906,435,582.563,1909,435,582.563,0
2,ruler_75191_lr-rev,102.698,3,1909,435,582.563,1912,435,582.563,0
2,ruler_75192_lr-rev,102.698,6,1912,435,582.563,1926,443,582.563,0
2,ruler_75193_lr-rev,102.698,6,1926,443,582.563,1938,449,582.563,0
2,ruler_75194_lr-rev,102.698,6,1938,449,582.563,1944,449,582.563,0
2,ruler_75195_lr-rev,102.698,6,1944,449,582.563,1950,449,582.563,0
2,ruler_76729_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
2,ruler_76730_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
2,ruler_76731_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
2,ruler_76732_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
2,ruler_76733_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
2,ruler_76734_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
2,ruler_76735_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
2,ruler_76736_lr-rev,102.8,0,1950,449,582.563,1950,449,582.563,0
